house,pen,house_pen,treatment,animalnr_col,"I, S1, S2",swab0,swab0_hour,swab0_date,swab0_pathogen,swab1,swab1_hour,swab1_date,swab1_pathogen,swab2,swab2_date,swab2_hour,swab2_pathogen,swab3,swab3_date,swab3_hour,swab3_pathogen,swab4,swab4_date,swab4_hour,swab4_pathogen,swab5,swab5_date,swab5_hour,swab5_pathogen,swab6,swab6_date,swab6_hour,swab6_pathogen,swab7,swab7_date,swab7_hour,swab7_pathogen,swab8,swab8_date,swab8_hour,swab8_pathogen,swab9,swab9_date,swab9_hour,swab9_pathogen,swab10,swab10_date,swab10_hour,swab10_pathogen,swab11,swab11_date,swab11_hour,swab11_pathogen,swab12,swab12_date,swab12_hour,swab12_pathogen,swab13,swab13_date,swab13_hour,swab13_pathogen,swab14,swab14_date,swab14_hour,swab14_pathogen,swab15,swab15_date,swab15_hour,swab15_pathogen,swab16,swab16_date,swab16_hour,swab16_pathogen,swab17,swab17_date,swab17_hour,swab17_pathogen
2,I9,H2_I9,control,124_Ro,S1,-*,08:00,5,,-*,16:00,5,,-,6,08:00,,+*,7,08:00,Acinetobacter pittii/ no E.coli,-*,8,08:00,,++,9,08:00,,-,10,08:00,,++,11,08:00,,-,12,08:00,,++,13,08:00,,++,14,08:00,,++,15,08:00,,++,16,08:00,,++,17,08:00,,++,18,08:00,,++,19,08:00,,++,20,08:00,,++,21,08:00,
3,S1,H3_S1,CE,11_Gr,S2,-*,08:00,5,Acinetobacter pittii,-*,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,-,21,08:00,
3,S1,H3_S1,CE,14_Gr,S2,-*,08:00,5,,- ,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-*,20,08:00,,-,21,08:00,
3,S1,H3_S1,CE,24_Gr,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,-,21,08:00,
3,S1,H3_S1,CE,44_Gr,S2,-*,08:00,5,,-,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,-,21,08:00,
3,S1,H3_S1,CE,54_Gr,S2,-,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,-,21,08:00,
3,S1,H3_S1,CE,55_Gr,S2,-*,08:00,5,,-*,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-*,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-*,18,08:00,,-,19,08:00,,-,20,08:00,,-,21,08:00,
3,S1,H3_S1,CE,63_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-*,8,08:00,,-*,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,-,21,08:00,
3,S1,H3_S1,CE,65_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,-,21,08:00,
3,S1,H3_S1,CE,70_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,Acinetobacter pittii,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,-,21,08:00,
3,S1,H3_S1,CE,71_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-*,19,08:00,,-,20,08:00,,-,21,08:00,
3,S2,H3_S2,CE,10_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S2,H3_S2,CE,23_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-*,11,08:00,,-,12,08:00,,-,13,08:00,,-*,14,08:00,,-*,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S2,H3_S2,CE,32_Gr,S2,-*,08:00,5,,-*,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S2,H3_S2,CE,33_Gr,S2,-,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S2,H3_S2,CE,52_Gr,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S2,H3_S2,CE,56_Gr,S2,-*,08:00,5,,-*,16:00,5,,-,6,08:00,,-*,7,08:00,Acinetobacter pittii,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S2,H3_S2,CE,57_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S2,H3_S2,CE,59_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,Acinetobacter pittii
3,S2,H3_S2,CE,66_Gr,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S2,H3_S2,CE,76_Gr,S2,-*,08:00,5,Acinetobacter pittii,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S3,H3_S3,CE,6_Gr,S2,-*,08:00,5,,-*,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-*,9,08:00,,-,10,08:00,,-,11,08:00,,-*,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S3,H3_S3,CE,8_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S3,H3_S3,CE,12_Gr,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-*,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S3,H3_S3,CE,25_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-*,11,08:00,,-*,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S3,H3_S3,CE,28_Gr,S2,-*,08:00,5,,-,16:00,5,,-,6,08:00,,-*,7,08:00,Acinetobacter pittii,-*,8,08:00,,-,9,08:00,,-,10,08:00,,-*,11,08:00,,-,12,08:00,,-*,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S3,H3_S3,CE,37_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,-,9,08:00,,-,10,08:00,,-*,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S3,H3_S3,CE,48_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S3,H3_S3,CE,67_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-*,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S3,H3_S3,CE,69_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S3,H3_S3,CE,74_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-*,8,08:00,,-,9,08:00,,-*,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,Acinetobacter pittii
3,S4,H3_S4,CE,9_Gr,S2,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-*,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-*,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S4,H3_S4,CE,13_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,-,16,08:00,,-,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S4,H3_S4,CE,17_Gr,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,Acinetobacter pittii
3,S4,H3_S4,CE,20_Gr,S2,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S4,H3_S4,CE,36_Gr,S2,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-*,9,08:00,,-,10,08:00,,-*,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S4,H3_S4,CE,41_Gr,S2,-*,08:00,5,Acinetobacter pittii,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,Acinetobacter pittii,-,8,08:00,,-,9,08:00,,-,10,08:00,,-*,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S4,H3_S4,CE,47_Gr,S2,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-*,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S4,H3_S4,CE,60_Gr,S2,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S4,H3_S4,CE,72_Gr,S2,-,08:00,5,,-*,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S4,H3_S4,CE,78_Gr,S2,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-*,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-*,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S5,H3_S5,CE,4_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-*,13,08:00,,-*,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S5,H3_S5,CE,5_Gr,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-*,13,08:00,,-,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S5,H3_S5,CE,16_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,Acinetobacter pittii,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-*,13,08:00,,-*,14,08:00,,-,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S5,H3_S5,CE,22_Gr,S2,-*,08:00,5,,-,16:00,5,,-,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-*,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-*,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S5,H3_S5,CE,31_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-*,12,08:00,,-,13,08:00,,-*,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S5,H3_S5,CE,35_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,? *,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S5,H3_S5,CE,51_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-*,12,08:00,,-*,13,08:00,,-,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S5,H3_S5,CE,62_Gr,S2,-*,08:00,5,Acinetobacter pittii,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-*,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S5,H3_S5,CE,64_Gr,S2,-*,08:00,5,,-,16:00,5,,?,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S5,H3_S5,CE,73_Gr,S2,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-*,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,Acinetobacter pittii
3,S6,H3_S6,CE,7_Gr,S2,-,08:00,5,,-,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-*,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-*,19,08:00,,-,20,08:00,,-*,21,08:00,
3,S6,H3_S6,CE,18_Gr,S2,-,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S6,H3_S6,CE,34_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,Acinetobacter pittii,-,8,08:00,,-,9,08:00,,-*,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,-,21,08:00,
3,S6,H3_S6,CE,39_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-*,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S6,H3_S6,CE,43_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,-*,21,08:00,
3,S6,H3_S6,CE,49_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,-,21,08:00,
3,S6,H3_S6,CE,53_Gr,S2,-,08:00,5,,-*,16:00,5,,-,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,Acinetobacter pittii
3,S6,H3_S6,CE,68_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-,7,08:00,,-*,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-,13,08:00,,-,14,08:00,,+* ?,15,08:00,,-,16,08:00,,-,17,08:00,,-*,18,08:00,,-,19,08:00,,-,20,08:00,,-*,21,08:00,
3,S6,H3_S6,CE,75_Gr,S2,-*,08:00,5,Acinetobacter pittii,-,16:00,5,,-*,6,08:00,,-,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-*,13,08:00,,-* ?,14,08:00,,-,15,08:00,,-,16,08:00,,-*,17,08:00,,-,18,08:00,,-,19,08:00,,-,20,08:00,,-*,21,08:00,
3,S6,H3_S6,CE,79_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-,8,08:00,,-,9,08:00,,-,10,08:00,,-,11,08:00,,-,12,08:00,,-*,13,08:00,,-,14,08:00,,-,15,08:00,,-,16,08:00,,-,17,08:00,,-,18,08:00,,-,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S7,H3_S7,CE,3_Gr,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,-,9,08:00,,-*,10,08:00,,-*,11,08:00,,-*,12,08:00,,-*,13,08:00,,-*,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S7,H3_S7,CE,15_Gr,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,-,9,08:00,,-*,10,08:00,,-,11,08:00,,-*,12,08:00,,-*,13,08:00,,-,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-,20,08:00,,-*,21,08:00,Acinetobacter pittii/Acinetobacter radioresistens
3,S7,H3_S7,CE,19_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,-*,9,08:00,,-*,10,08:00,,-*,11,08:00,,-*,12,08:00,,-*,13,08:00,,-*,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S7,H3_S7,CE,26_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,+?,7,08:00,,-*,8,08:00,,-*,9,08:00,,-*,10,08:00,,-*,11,08:00,,-*,12,08:00,,-*,13,08:00,,-*,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S7,H3_S7,CE,29_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,-*,9,08:00,,-*,10,08:00,,-*,11,08:00,,-*,12,08:00,,-*,13,08:00,,-*,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S7,H3_S7,CE,38_Gr,S2,-*,08:00,5,,-,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,-*,9,08:00,,-*,10,08:00,,-*,11,08:00,,-*,12,08:00,,-*,13,08:00,,-,14,08:00,,-*,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
3,S7,H3_S7,CE,40_Gr,S2,-*,08:00,5,,-*,16:00,5,,-*,6,08:00,,-*,7,08:00,,-*,8,08:00,,-*,9,08:00,,-*,10,08:00,,-*,11,08:00,,-*,12,08:00,,-*,13,08:00,,-*,14,08:00,,-+* ? 1,15,08:00,,-*,16,08:00,,-*,17,08:00,,-*,18,08:00,,-*,19,08:00,,-*,20,08:00,,-*,21,08:00,
